time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,train/entropy_loss,train/value_loss,train/learning_rate,train/clip_range,train/loss,train/clip_fraction,train/std,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/approx_kl
1216,213,127,73.12,-23.933124542236328,260096,-27.793828737735748,130.85726296901703,0.00045412480000000003,0.2,43.676475524902344,0.43779296875,1.2486841678619385,1260,0.8395768404006958,-0.08168587743712123,0.06284639
1214,215,128,74.15,-22.480276107788086,262144,-27.817183899879456,129.80029122829438,0.0004537607111111111,0.2,60.35940170288086,0.419970703125,1.2500814199447632,1270,0.8036745190620422,-0.0794501927564852,0.07454222
1215,217,129,74.06,-22.545333862304688,264192,-27.83752233982086,123.69018106460571,0.00045339662222222227,0.2,41.73085021972656,0.488916015625,1.2520978450775146,1280,0.8162758350372314,-0.07936387680238113,0.09520313
1215,218,130,73.06,-23.600242614746094,266240,-27.85782939195633,134.61541793346404,0.00045303253333333336,0.2,30.453645706176758,0.44169921875,1.253352403640747,1290,0.7897456884384155,-0.08405673407251016,0.076525114
1216,220,131,74.03,-22.560148239135742,268288,-27.89092754125595,62.762185108661654,0.00045266844444444445,0.2,19.802532196044922,0.512060546875,1.2565767765045166,1300,0.8836745619773865,-0.07916354037588462,0.11773073
1217,222,132,73.18,-23.354711532592773,270336,-27.920821273326872,102.95910713672637,0.00045230435555555554,0.2,25.735578536987305,0.457861328125,1.2581933736801147,1310,0.8128629326820374,-0.08098873014096171,0.082127154
1218,223,133,74.43,-21.14461898803711,272384,-27.937169563770293,101.33222243785858,0.0004519402666666667,0.2,30.48548126220703,0.4162109375,1.2592887878417969,1320,0.8310491442680359,-0.07840892326785251,0.065642536
1218,225,134,77.04,-17.613588333129883,274432,-27.949088847637178,122.94769124984741,0.00045157617777777777,0.2,46.02790069580078,0.381494140625,1.2595863342285156,1330,0.8427181243896484,-0.07592690529418178,0.05926536
1219,226,135,77.31,-17.006010055541992,276480,-27.953071463108063,133.88103342056274,0.0004512120888888889,0.2,42.188255310058594,0.38408203125,1.2609740495681763,1340,0.8291416764259338,-0.0782918012351729,0.06228014
1220,228,136,77.19,-17.267684936523438,278528,-27.971352314949037,118.51142721176147,0.000450848,0.2,47.07709503173828,0.36474609375,1.261992335319519,1350,0.8474965691566467,-0.07154149370035157,0.06417397
1217,230,137,75.5,-20.341251373291016,280576,-27.98845065832138,149.60220818519593,0.00045048391111111115,0.2,51.34885787963867,0.371435546875,1.2632222175598145,1360,0.8195862770080566,-0.0793676370929461,0.056246348
1218,231,138,76.32,-19.009471893310547,282624,-28.00659294128418,154.81311850547792,0.00045011982222222224,0.2,51.92934799194336,0.389111328125,1.2654591798782349,1370,0.7974379062652588,-0.07971006911830045,0.059624676
1218,233,139,77.18,-18.069599151611328,284672,-28.023936772346495,132.62736613750457,0.0004497557333333334,0.2,55.15728759765625,0.3908203125,1.2660508155822754,1380,0.8346725106239319,-0.07820286451897118,0.061851766
1219,235,140,75.49,-20.387060165405273,286720,-28.036962926387787,118.31721682548523,0.00044939164444444447,0.2,25.082658767700195,0.418798828125,1.2668910026550293,1390,0.8285541534423828,-0.08088253169553354,0.06461552
1220,236,141,73.7,-22.667926788330078,288768,-28.05301285982132,135.7842786550522,0.0004490275555555556,0.2,50.429168701171875,0.447900390625,1.2680974006652832,1400,0.8133476376533508,-0.07319036381668412,0.07570054
1220,238,142,73.39,-23.15093231201172,290816,-28.075362408161162,127.62596230506897,0.00044866346666666665,0.2,39.907257080078125,0.446728515625,1.2709004878997803,1410,0.8192698955535889,-0.07470366575871594,0.076614976
1220,239,143,73.95,-22.061967849731445,292864,-28.121606743335725,90.16334874629975,0.00044829937777777774,0.2,32.092838287353516,0.43203125,1.2752835750579834,1420,0.8591618537902832,-0.07872703937464394,0.082231954
1221,241,144,75.95,-18.985042572021484,294912,-28.165862953662874,121.8567514181137,0.0004479352888888889,0.2,47.755165100097656,0.41318359375,1.2773399353027344,1430,0.8346664309501648,-0.08070921480539255,0.06729297
1222,242,145,77.1,-17.21959114074707,296960,-28.18547443151474,103.26078217029571,0.00044757120000000003,0.2,31.70073127746582,0.412255859375,1.2783405780792236,1440,0.8683998584747314,-0.08101185746490955,0.07208599
1222,244,146,77.0,-17.424964904785156,299008,-28.221109569072723,110.43419277667999,0.0004472071111111111,0.2,33.431236267089844,0.41298828125,1.2836179733276367,1450,0.8412456512451172,-0.07896418235031888,0.068242386
1220,246,147,76.34,-18.883073806762695,301056,-28.28335815668106,119.9766592502594,0.0004468430222222222,0.2,41.24267578125,0.45380859375,1.2876214981079102,1460,0.8208452463150024,-0.07724222054239363,0.08579329
1221,248,148,75.46,-20.231536865234375,303104,-28.320283579826356,111.42888016700745,0.00044647893333333335,0.2,36.59438705444336,0.426513671875,1.2902206182479858,1470,0.8391178846359253,-0.07437446957919747,0.07875121
1221,249,149,75.2,-20.37793731689453,305152,-28.36676071882248,87.00721108913422,0.0004461148444444445,0.2,32.30589294433594,0.471826171875,1.293596625328064,1480,0.8772975206375122,-0.08294411975657567,0.089311205
1222,251,150,71.24,-25.880464553833008,307200,-28.400815975666045,117.69291927814484,0.0004457507555555556,0.2,49.6917724609375,0.428466796875,1.296335220336914,1490,0.8516126871109009,-0.08227036428870634,0.07065203
1222,252,151,73.76,-22.064254760742188,309248,-28.437557351589202,105.38377983570099,0.0004453866666666666,0.2,25.929044723510742,0.452587890625,1.299763560295105,1500,0.8285329937934875,-0.08121918207034469,0.08438738
1222,254,152,73.29,-22.76140594482422,311296,-28.476735746860506,112.1130051612854,0.00044502257777777777,0.2,39.788818359375,0.411669921875,1.3021202087402344,1510,0.8508948087692261,-0.07680519235436804,0.06782569
1223,256,153,74.23,-21.232738494873047,313344,-28.501268982887268,111.51379981040955,0.00044465848888888886,0.2,32.45675277709961,0.4412109375,1.3042211532592773,1520,0.8391845226287842,-0.08168763155699707,0.07267842
1224,257,154,74.48,-20.977745056152344,315392,-28.531901395320894,108.98166387081146,0.0004442944,0.2,42.451908111572266,0.43134765625,1.3064175844192505,1530,0.853361964225769,-0.07978751572954934,0.071799785
1221,259,155,73.33,-22.766197204589844,317440,-28.559925043582915,146.01970405578612,0.0004439303111111111,0.2,42.5968017578125,0.367578125,1.3084052801132202,1540,0.8076630234718323,-0.0770760805811733,0.05466125
1222,261,156,73.73,-22.287199020385742,319488,-28.59144502878189,89.5483332157135,0.00044356622222222223,0.2,30.788585662841797,0.45380859375,1.3117350339889526,1550,0.8785874843597412,-0.08301346727530472,0.0802346
1222,262,157,74.26,-21.164113998413086,321536,-28.61955827474594,110.22504210472107,0.0004432021333333333,0.2,26.744808197021484,0.42734375,1.313584327697754,1560,0.8460343480110168,-0.08120589086320251,0.06695369
1222,264,158,75.27,-19.37532615661621,323584,-28.640168857574462,103.11444022655488,0.00044283804444444447,0.2,30.147146224975586,0.406787109375,1.3154916763305664,1570,0.8475050926208496,-0.07967482779640704,0.0676025
1223,266,159,74.7,-20.448780059814453,325632,-28.66215354204178,107.29105548858642,0.00044247395555555556,0.2,40.18028259277344,0.415771484375,1.3168113231658936,1580,0.8540676832199097,-0.08056502544786781,0.07352617
1223,267,160,75.74,-18.874340057373047,327680,-28.6709352850914,102.4650363445282,0.0004421098666666667,0.2,30.596481323242188,0.411572265625,1.3174242973327637,1590,0.8503450751304626,-0.07953582857735456,0.070955895
1224,269,161,75.71,-19.526573181152344,329728,-28.707508206367493,97.91258037090302,0.0004417457777777778,0.2,29.951391220092773,0.43427734375,1.3213473558425903,1600,0.8310133814811707,-0.08174634908791631,0.079386994
1224,270,162,76.19,-18.863576889038086,331776,-28.740294539928435,117.62431437969208,0.00044138168888888893,0.2,34.880977630615234,0.441357421875,1.3237282037734985,1610,0.8378938436508179,-0.07576218683389016,0.075301975
1225,272,163,78.27,-15.267160415649414,333824,-28.765595602989197,97.64941606521606,0.0004410176,0.2,38.393455505371094,0.441259765625,1.3258262872695923,1620,0.8529673218727112,-0.078171393982484,0.068833776
1225,274,164,78.77,-14.296154022216797,335872,-28.804121673107147,83.2022024154663,0.00044065351111111117,0.2,29.271472930908203,0.423828125,1.3296748399734497,1630,0.8938780426979065,-0.07734588683815673,0.07301881
1222,276,165,80.3,-11.726522445678711,337920,-28.837326395511628,85.09121284484863,0.0004402894222222222,0.2,31.447141647338867,0.398388671875,1.3314175605773926,1640,0.8994976878166199,-0.08152989633381366,0.06655337
1222,278,166,80.32,-11.841858863830566,339968,-28.85591858625412,107.95415325164795,0.00043992533333333335,0.2,49.939266204833984,0.378076171875,1.3329113721847534,1650,0.8620964884757996,-0.079171830607811,0.06358795
1221,279,167,77.17,-16.907833099365234,342016,-28.87819367647171,100.44553761482238,0.00043956124444444444,0.2,32.67265319824219,0.42119140625,1.334516167640686,1660,0.8826499581336975,-0.08135272298241034,0.067408055
1222,281,168,76.73,-17.219152450561523,344064,-28.892937970161437,157.45039167404175,0.0004391971555555556,0.2,61.415279388427734,0.37744140625,1.3359339237213135,1670,0.8073598742485046,-0.07502853140467777,0.05842527
1222,283,169,76.79,-17.373943328857422,346112,-28.90936702489853,96.4024756193161,0.00043883306666666667,0.2,32.98146057128906,0.427734375,1.337146520614624,1680,0.8648932576179504,-0.07603607253404335,0.08737932
1221,284,170,75.94,-18.388856887817383,348160,-28.938593888282774,84.9702641248703,0.0004384689777777778,0.2,29.48882484436035,0.444384765625,1.3408530950546265,1690,0.8941001892089844,-0.07719723593909293,0.082369715
1221,286,171,75.35,-19.42383575439453,350208,-28.977203238010407,95.4347414970398,0.0004381048888888889,0.2,29.692333221435547,0.43203125,1.3441457748413086,1700,0.864672064781189,-0.06826491159736178,0.08405826
1220,288,172,74.56,-20.66838836669922,352256,-29.00147444009781,86.86030430793762,0.00043774080000000005,0.2,33.70466995239258,0.45576171875,1.34505033493042,1710,0.8837496042251587,-0.08013732156832702,0.07154937
1220,290,173,74.58,-20.50395965576172,354304,-29.013727021217345,67.19519290924072,0.00043737671111111114,0.2,20.429962158203125,0.459326171875,1.3471629619598389,1720,0.9056946039199829,-0.07671593866543844,0.077039614
1218,292,174,76.71,-17.388084411621094,356352,-29.03413301706314,93.82004837989807,0.0004370126222222222,0.2,34.31109619140625,0.408740234375,1.3483723402023315,1730,0.869146466255188,-0.07952113572391681,0.069535896
1217,294,175,79.9,-12.426617622375488,358400,-29.050595116615295,74.7842228770256,0.0004366485333333333,0.2,22.510875701904297,0.43203125,1.3503440618515015,1740,0.8977780938148499,-0.0824616958736442,0.07325745
1218,295,176,82.11,-9.077505111694336,360448,-29.064677166938782,109.1790680885315,0.00043628444444444446,0.2,40.15851974487305,0.395703125,1.3513935804367065,1750,0.853323757648468,-0.07507458457839675,0.0667599
1218,297,177,84.51,-5.391523838043213,362496,-29.06823492050171,105.09214634895325,0.00043592035555555555,0.2,26.781856536865234,0.428173828125,1.351331353187561,1760,0.8651508688926697,-0.07337219276232645,0.070561476
1218,299,178,84.59,-5.604242324829102,364544,-29.087714302539826,100.32470757961273,0.00043555626666666664,0.2,27.875465393066406,0.4123046875,1.3544368743896484,1770,0.8744186162948608,-0.078886109177256,0.0718544
1217,301,179,83.63,-7.343141555786133,366592,-29.125133740901948,100.5470801115036,0.0004351921777777778,0.2,32.266780853271484,0.364990234375,1.356981635093689,1780,0.8784019947052002,-0.07674610290850978,0.051731203
1217,302,180,83.86,-7.224989414215088,368640,-29.149872136116027,121.01218497753143,0.0004348280888888889,0.2,44.417808532714844,0.3650390625,1.3590478897094727,1790,0.8764258623123169,-0.07546340705594048,0.054848272
1217,304,181,81.96,-9.996552467346191,370688,-29.167348277568816,121.97283372879028,0.000434464,0.2,40.4782829284668,0.35732421875,1.360427975654602,1800,0.8695597648620605,-0.07326237361994573,0.052005842
1216,306,182,80.22,-12.2589693069458,372736,-29.19889998435974,89.38131446838379,0.0004340999111111111,0.2,29.748525619506836,0.402734375,1.3633242845535278,1810,0.8874329924583435,-0.0751929831225425,0.065735996
1216,308,183,81.79,-9.889009475708008,374784,-29.221399819850923,91.04927580356598,0.00043373582222222225,0.2,34.60305404663086,0.428515625,1.3643300533294678,1820,0.8956950902938843,-0.0829142815695377,0.07086598
1213,310,184,80.19,-11.771084785461426,376832,-29.220877981185915,104.96034963130951,0.0004333717333333333,0.2,33.820186614990234,0.41171875,1.3643107414245605,1830,0.8757590651512146,-0.07829513998003676,0.06708123
1214,312,185,82.45,-8.218254089355469,378880,-29.240652441978455,83.28767032623291,0.00043300764444444443,0.2,29.53833770751953,0.433740234375,1.3676618337631226,1840,0.8787766098976135,-0.07415868203388527,0.08289224
1213,313,186,82.38,-8.278789520263672,380928,-29.266231060028076,79.34826464653015,0.0004326435555555556,0.2,32.42351531982422,0.435693359375,1.368439793586731,1850,0.9055100679397583,-0.08305145530903246,0.07430664
1213,315,187,79.96,-11.859330177307129,382976,-29.28861117362976,91.67380692958832,0.00043227946666666667,0.2,31.628034591674805,0.426025390625,1.370570421218872,1860,0.8743540644645691,-0.07660364448092878,0.07269664
1213,317,188,79.99,-11.880304336547852,385024,-29.296714901924133,112.0788980960846,0.00043191537777777776,0.2,46.46479034423828,0.422607421875,1.3715683221817017,1870,0.855166494846344,-0.07898292992031201,0.075893216
1213,319,189,80.04,-11.842652320861816,387072,-29.30376945734024,85.54610488414764,0.0004315512888888889,0.2,26.710424423217773,0.44794921875,1.3718597888946533,1880,0.8850557208061218,-0.07452628831379116,0.07925364
1212,320,190,80.84,-10.637811660766602,389120,-29.323001313209534,92.61675021648406,0.0004311872,0.2,28.223112106323242,0.4380859375,1.3747856616973877,1890,0.8749474287033081,-0.07861017163959332,0.083654284
1212,322,191,81.01,-10.387298583984375,391168,-29.337801599502562,89.3093249797821,0.00043082311111111113,0.2,22.791587829589844,0.407421875,1.3751267194747925,1900,0.8817532062530518,-0.07920933492132462,0.06751204
1212,324,192,82.64,-7.966854095458984,393216,-29.35705542564392,113.21499419212341,0.0004304590222222222,0.2,36.09956359863281,0.3384765625,1.3772708177566528,1910,0.8581913709640503,-0.07305432439898141,0.04761888
1211,326,193,81.13,-10.20720386505127,395264,-29.382813477516173,120.20177593231202,0.00043009493333333337,0.2,42.400482177734375,0.390625,1.379719853401184,1920,0.854326069355011,-0.0775371501862537,0.05829134
1209,328,194,82.25,-8.559674263000488,397312,-29.402287042140962,94.43381066322327,0.00042973084444444446,0.2,27.969985961914062,0.434521484375,1.3807882070541382,1930,0.8901967406272888,-0.07974196951836347,0.08160445
1209,330,195,83.6,-6.345489501953125,399360,-29.41545127630234,94.8098661661148,0.0004293667555555556,0.2,44.68571472167969,0.3958984375,1.3817894458770752,1940,0.8855981826782227,-0.07645783385960385,0.059194393
1209,331,196,81.34,-9.614745140075684,401408,-29.436373388767244,87.3490535736084,0.0004290026666666667,0.2,30.833221435546875,0.4673828125,1.3850429058074951,1950,0.8816015720367432,-0.08132335082627833,0.08718351
1209,333,197,81.14,-9.948590278625488,403456,-29.47184853553772,89.76254460811614,0.00042863857777777784,0.2,31.82164764404297,0.428662109375,1.3874855041503906,1960,0.8913519382476807,-0.07925103897578083,0.066767514
1208,335,198,79.24,-13.028220176696777,405504,-29.48779798746109,96.26606168746949,0.00042827448888888887,0.2,34.981910705566406,0.434814453125,1.3884369134902954,1970,0.8891472816467285,-0.08056122289563064,0.06768645
1208,337,199,80.0,-11.82482624053955,407552,-29.513209533691406,100.20956702232361,0.0004279104,0.2,26.08005142211914,0.4220703125,1.391835331916809,1980,0.861191987991333,-0.07702203821390867,0.081884176
1208,338,200,79.39,-12.927227020263672,409600,-29.567994582653046,77.74389185905457,0.0004275463111111111,0.2,24.045467376708984,0.451904296875,1.3968673944473267,1990,0.9000323414802551,-0.07600688433740288,0.08064917
1208,340,201,80.06,-12.15896987915039,411648,-29.605211448669433,85.69088366031647,0.0004271822222222222,0.2,31.165992736816406,0.396875,1.3974963426589966,2000,0.8961851596832275,-0.0760219214076642,0.05724797
1208,342,202,80.06,-12.131858825683594,413696,-29.63499848842621,94.1254460811615,0.00042681813333333334,0.2,27.944875717163086,0.429052734375,1.4011324644088745,2010,0.8798628449440002,-0.0784539919521194,0.07608436
1208,344,203,81.47,-10.433298110961914,415744,-29.65627783536911,79.23386347293854,0.0004264540444444445,0.2,21.394506454467773,0.460986328125,1.4019829034805298,2020,0.9025564193725586,-0.07811798619222828,0.086908765
1206,346,204,81.94,-9.695590019226074,417792,-29.66645827293396,80.12879133224487,0.00042608995555555557,0.2,26.590824127197266,0.46611328125,1.4042375087738037,2030,0.892108678817749,-0.07751428000046871,0.07862929
1207,347,205,81.31,-10.148858070373535,419840,-29.67958081960678,114.87591633796691,0.00042572586666666666,0.2,43.13197326660156,0.377197265625,1.4038997888565063,2040,0.8563437461853027,-0.07609442442189902,0.059112564
1207,349,206,80.36,-11.352355003356934,421888,-29.695436799526213,104.35595688819885,0.0004253617777777778,0.2,29.97898292541504,0.377685546875,1.405985713005066,2050,0.8791198134422302,-0.07720280265202746,0.055483475
1207,351,207,75.85,-17.96177864074707,423936,-29.73659749031067,79.15380613803863,0.00042499768888888895,0.2,25.430448532104492,0.473095703125,1.410649061203003,2060,0.905896782875061,-0.08035814699251205,0.0854702
1208,352,208,74.66,-19.613452911376953,425984,-29.764285111427306,108.06588411331177,0.0004246336,0.2,37.18255615234375,0.381787109375,1.411134123802185,2070,0.8638479709625244,-0.07400506163248792,0.06932553
1208,354,209,77.07,-16.285619735717773,428032,-29.762508714199065,69.82449439764022,0.00042426951111111113,0.2,19.951601028442383,0.468310546875,1.4107327461242676,2080,0.9009403586387634,-0.07996522695175372,0.09086999
